"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","remarks","measuredBy","recordedBy"
"9dcc48df-3b8b-434a-88ba-7594c7eef8d9","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2016-10-12",1,NA,"plantSpecies","Y","","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"",NA,NA,NA,"",1,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"6ba7e784-1d92-4a8c-9e82-202a00c59eee","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2016-10-12",1,NA,"plantSpecies","Y","","ARCA20","Argythamnia candicans Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",0.5,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"1cf01ebc-4bfd-4d84-8f03-0884cb6b4e58","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.2.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"4733f4ba-48c4-4c29-b393-ebe6d2fd005f","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",2,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"6aadf9db-3941-4255-92c8-5767f923d66c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",50,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"44c6dd87-32cf-4b54-a36a-33f7b5f4a0df","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",90,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"68ae0965-f004-48f3-a87e-96e8ee3b92c6","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.2.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",8,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"3a37ae9d-1acd-4978-8d79-3c6a5f53bc6c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"soil",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"39171130-43e3-444b-b292-e77e0bcc7029","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"water",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"80e26707-246c-44f1-92aa-a8bb774f8fd5","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2016-10-12",1,NA,"plantSpecies","Y","","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"",NA,NA,NA,"",1,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"92518372-dfe5-4fb1-8a09-3dbbf0267e8a","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",45,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"de7ec7bf-b0d8-454f-9235-f836d449dbdb","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","40.1.1","2016-10-12",1,NA,"plantSpecies","Y","","PASSI","Passiflora sp.","genus","Passifloraceae","UNK",NA,"",NA,NA,NA,"",0.5,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"bf422158-aea3-480c-bdbd-208e06c53867","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"bfc3c228-1edd-4574-aa28-0c5783057e7c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",70,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"70d532bf-65dc-4700-b7c8-5be7c04d764f","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",54,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"4951317f-8f04-4bbc-a97c-06f54e7904ec","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"fe598d56-07a4-4ab7-be98-a0f098c34305","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"a2589c1a-1c2f-4dbd-ac8b-eccee7303d9f","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.4.1","2016-10-12",1,NA,"plantSpecies","Y","","PIRO6","Pilosocereus royenii (L.) Byles & Rowley","species","Cactaceae","N",NA,"",NA,NA,NA,"",10,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"950e59a6-799a-4704-9e8f-a9aaeb8755ce","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",3,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"af355702-fed4-483f-9afe-699e4f3cb4c9","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.4.1","2016-10-12",1,NA,"plantSpecies","Y","","CRLU2","Croton lucidus L.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",4,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"21a0727f-d265-4e90-b47a-98baca32e757","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",50,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"d5af0a63-e58c-4dad-b9ee-ec8df6e6d54e","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.4.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",3,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"f70fc4bb-2641-47b5-a9af-fbd0a4fb8cbe","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"plantSpecies","Y","","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain","variety","Sapindaceae","N",NA,"",NA,NA,NA,"",18,"Y",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"352e2448-712e-4c86-a8d8-b28e171d35b4","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",30,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"47f564dd-5d68-45d0-bfbb-22db92e55fc4","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","32.2.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"litter",57,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"bdeeddde-192a-48f7-964c-cbf662338819","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",1.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"c52bf568-caec-4187-9ce7-ef8af020729b","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",15,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"bff9202d-cd99-4a5f-b2f0-63a463d50db9","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",35,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"ef55a7b8-1f81-4abc-aea9-b9b1a1ff23ce","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"water",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"d2dfcde5-4bf3-4348-a3a0-01bb79ae4dbb","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","32.4.1","2016-10-12",1,NA,"plantSpecies","Y","","CRLU2","Croton lucidus L.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",0.5,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"a2e652d7-629e-423e-a927-90fc9cfec8f8","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"plantSpecies","Y","","PIAC","Pictetia aculeata (Vahl) Urb.","species","Fabaceae","N",NA,"",NA,NA,NA,"",12,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"a545aea1-f529-4db3-a3a3-67ec61e64433","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"7356019e-b636-47fe-918d-75996a744666","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",40,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"d0201611-281b-4cb6-ba4d-aac344cf1566","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","32.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",50,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"5fdcbcd0-81fb-4c73-9d04-49872021f898","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","32.4.1","2016-10-12",1,NA,"plantSpecies","Y","","SIOB","Sideroxylon obovatum Lam.","species","Sapotaceae","N",NA,"",NA,NA,NA,"",98,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"319f7acf-65e0-439e-bcb6-2e951d221375","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"plantSpecies","Y","","JABE","Jacquinia berteroi Spreng.","species","Theophrastaceae","N",NA,"",NA,NA,NA,"",55,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"3f318d5e-3ca6-4c89-9a1e-f00a493ac051","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"overstory",75,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"5b3cbb11-9bd9-4d1b-b466-cc17bca958be","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",2.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"d0ca1643-768b-49f3-82c7-775e57e64048","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",80,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"38de6d21-2755-4813-be6c-7c7b9586bbd9","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2016-10-12",1,NA,"plantSpecies","Y","","JABE","Jacquinia berteroi Spreng.","species","Theophrastaceae","N",NA,"",NA,NA,NA,"",0.5,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"229f4d04-5180-410b-be5e-69e8a08aa06d","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"6c717bd5-7866-42d9-8c24-c1fc48af273e","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"56cc9da9-80f0-4550-b4e5-137fbb20a84b","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2016-10-12",1,NA,"plantSpecies","Y","","CAXY","Cassine xylocarpa Vent.","species","Celastraceae","N",NA,"",NA,NA,NA,"",45,"Y",NA,"ddh = 20","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"a84aac74-7fb6-4ac9-995d-573348b15ea0","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",3,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"2da517c0-0b15-4883-9ff4-1b227e616abf","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"litter",40,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"69f50981-cd5d-4d33-ba6b-7843239f7765","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",10,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"1c59c5e1-3a25-4587-bf63-c4444cc47ec9","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",10,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"07fd8a52-4383-4437-bc43-2194d29246b7","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",9,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"e1e8ce39-e1bc-4f6a-8225-cda7c67e8101","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"otherNonVascular",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"556c3ac6-8fd6-48fc-b7f0-75ec41b8b727","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","32.4.1","2016-10-12",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"",NA,NA,NA,"",1,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"3cc8d351-9150-4148-813e-44366db52b6d","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",4,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"a77dd117-cffb-4ec0-8e9c-e3994b7dbe92","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"24d85e2a-8aa2-476e-a80c-4b57801cbeee","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"litter",95,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"f14f467f-6105-4a12-8d0a-e5daacc8e20d","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"rock",40,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"95a740af-3e3d-48a5-b848-6935b9ac3ec8","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","41.1.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"litter",65,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"f3629b86-3c7f-4f28-8bb8-0454086c485e","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","40.3.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"soil",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"f7fb5e44-052d-43a8-9c7d-3c3a582242fe","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"plantSpecies","Y","","PIAC","Pictetia aculeata (Vahl) Urb.","species","Fabaceae","N",NA,"",NA,NA,NA,"",1,"N",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
"065ec728-55ea-4cc6-8638-a45f24caddf9","GUAN_013.basePlot.div","D04","GUAN",17.963662,-66.837731,"WGS84",20.1,62,0.1,"GUAN_013","31.4.1","2016-10-12",1,NA,"otherVariables","","Y","","","","","",NA,"",NA,NA,NA,"wood",15,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","NPbg1JxAVU7NKi9dZahCx0/qBZNKZhQIVe74qt9SMTg="
